url,name,fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
/cbb/players/john-unger-1.html,John Unger,1.5,.211,0.3,0.9,.667,0.6,13,,0.6,1.2,-1.97,0.8
/cbb/players/tom-unger-1.html,Tom Unger,3.0,.430,1.3,1.0,.691,0.7,95,6-3,1.8,3.3,-7.82,1.1
/cbb/players/scott-ungerer-1.html,Scott Ungerer,4.9,.423,2.1,1.8,.710,1.3,120,6-7,1.6,6.4,-0.23,4.0
/cbb/players/lou-unight-1.html,Lou Unight,,,1.3,,,0.9,11,6-0,,3.5,-2.77,
/cbb/players/dick-unis-1.html,Dick Unis,0.3,.750,0.2,0.4,.800,0.3,13,5-10,1.2,0.8,0.31,
/cbb/players/_-unnerstall-1.html,_ Unnerstall,,,3.0,,,3.8,25,,,9.9,,
/cbb/players/dan-unruh-1.html,Dan Unruh,3.5,.280,1.0,1.5,.612,0.9,45,,1.9,2.9,,
/cbb/players/eric-unruh-1.html,Eric Unruh,1.0,.375,0.4,0.5,.636,0.3,23,6-6,0.8,1.1,3.64,1.0
/cbb/players/josh-unruh-1.html,Josh Unruh,6.2,.417,2.6,2.0,.676,1.4,107,6-5,2.8,7.4,0.22,2.0
/cbb/players/paul-unruh-1.html,Paul Unruh,14.5,.388,5.6,4.6,.660,3.0,101,,2.3,14.2,1.04,
/cbb/players/tate-unruh-1.html,Tate Unruh,7.9,.456,3.6,1.3,.940,1.3,112,6-4,2.0,10.7,-3.93,3.2
/cbb/players/thatch-unruh-1.html,Thatch Unruh,6.8,.404,2.8,1.9,.795,1.5,126,6-5,2.1,8.5,-5.12,2.9
/cbb/players/george-unseld-1.html,George Unseld,15.4,.458,7.0,6.4,.584,3.8,50,6-7,3.8,17.8,5.44,7.7
/cbb/players/ike-unseld-1.html,Ike Unseld,3.4,.357,1.2,1.3,.612,0.8,38,6-3,1.3,3.2,-2.04,2.3
/cbb/players/wes-unseld-1.html,Wes Unseld,13.8,.558,7.7,8.0,.651,5.2,82,6-7,2.5,20.6,6.62,18.9
/cbb/players/william-unseld-1.html,William Unseld,6.4,.432,2.8,2.3,.629,1.4,31,6-8,1.9,7.3,7.36,4.7
/cbb/players/brian-untch-1.html,Brian Untch,1.7,.400,0.7,1.0,.333,0.3,6,6-5,1.2,1.7,,2.5
/cbb/players/jeff-unverferth-2.html,Jeff Unverferth,3.6,.564,2.0,2.1,.628,1.3,108,6-7,0.8,5.4,-6.84,3.0
/cbb/players/craig-upchurch-1.html,Craig Upchurch,10.8,.556,6.0,4.7,.635,3.0,126,6-8,0.6,14.9,3.02,6.3
/cbb/players/dametrius-upchurch-1.html,DaMetrius Upchurch,3.2,.497,1.6,1.8,.529,0.9,117,6-7,1.9,4.1,-6.03,3.4
/cbb/players/danny-upchurch-1.html,Danny Upchurch,2.9,.261,0.8,0.8,.620,0.5,60,6-0,1.2,2.6,-3.91,1.0
/cbb/players/jack-upchurch-1.html,Jack Upchurch,8.4,.402,3.4,2.5,.704,1.8,67,,1.0,8.5,0.04,7.4
