fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
4.3,.568,2.5,2.4,.512,1.2,135,6-11,2.3,6.1,8.38,3.9
1.1,.513,0.6,0.3,.600,0.2,34,,,1.4,8.86,
,,0.5,,,0.9,16,,,1.9,,
1.9,.375,0.7,0.8,.772,0.6,75,6-1,0.7,2.0,-2.26,0.9
4.3,.429,1.8,0.4,.545,0.2,28,6-6,,5.0,-5.71,2.1
3.2,.417,1.3,1.2,.758,0.9,75,6-1,1.8,4.2,-5.21,2.1
6.7,.564,3.8,2.6,.620,1.6,64,6-10,2.9,9.4,4.95,4.9
0.3,.000,0.0,0.0,,0.0,4,6-3,0.0,0.0,-2.22,0.3
5.1,.482,2.5,4.9,.652,3.2,59,6-9,1.1,8.1,-1.95,5.2
5.7,.477,2.7,4.3,.732,3.1,35,6-1,3.5,8.5,-2.59,2.8
8.3,.438,3.6,1.7,.777,1.3,106,6-3,2.2,8.5,-0.57,1.2
3.9,.423,1.7,1.3,.697,0.9,99,6-0,2.0,4.3,-7.91,1.8
0.7,.000,0.0,0.0,,0.0,3,6-3,0.7,0.0,-1.11,0.3
3.6,.523,1.9,1.6,.721,1.2,112,6-10,2.2,5.0,4.61,3.5
7.8,.451,3.5,1.9,.756,1.4,106,6-8,2.0,10.3,-0.06,3.6
1.4,.440,0.6,0.8,.643,0.5,18,6-6,,1.7,,1.9
4.0,.415,1.6,1.8,.739,1.3,77,6-1,1.6,5.0,-8.18,1.4
0.5,.000,0.0,0.0,,0.0,2,6-5,0.5,0.0,-2.60,1.0
3.3,.319,1.0,1.5,.476,0.7,28,6-2,0.4,2.8,2.80,0.8
