fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
1.6,.375,0.6,0.2,.000,0.0,5,6-1,0.2,1.4,1.03,0.2
15.8,.324,5.1,3.5,.646,2.2,70,6-3,2.6,12.5,-1.14,9.5
5.6,.431,2.4,1.6,.624,1.0,86,6-8,2.1,6.4,-5.27,2.7
5.0,.392,2.0,1.6,.752,1.2,101,6-5,1.9,6.2,-3.32,3.0
0.6,.500,0.3,0.0,1.000,0.0,25,,0.3,0.6,11.12,0.4
3.3,.376,1.3,0.5,.960,0.5,52,6-5,0.9,3.9,-5.66,1.1
1.9,.343,0.7,0.4,.375,0.2,18,6-2,1.4,1.5,-3.10,1.1
6.8,.437,3.0,1.8,.571,1.0,20,6-8,2.6,7.0,0.27,3.9
6.5,.411,2.7,1.0,.536,0.5,72,6-6,1.8,5.8,0.71,4.0
9.1,.334,3.0,2.0,.780,1.6,83,6-4,2.6,9.7,-4.51,3.8
,,0.9,,,0.4,12,,,2.3,-0.22,
,,2.3,,,1.8,39,,,6.3,,
0.0,,0.0,0.0,,0.0,2,,0.0,0.0,-4.12,1.0
3.2,.607,1.9,2.1,.750,1.6,54,6-9,2.2,5.5,2.14,2.1
0.8,.000,0.0,0.0,,0.0,4,6-4,0.3,0.0,2.85,0.3
1.0,1.000,1.0,0.0,,0.0,2,6-7,,2.0,-2.12,1.0
4.9,.396,1.9,2.4,.662,1.6,58,5-10,1.7,5.4,2.15,1.6
1.0,.385,0.4,0.4,.200,0.1,13,5-11,0.4,0.8,-6.28,0.7
0.3,.000,0.0,0.2,1.000,0.2,12,6-7,0.7,0.2,-10.14,0.9
10.2,.343,3.5,1.6,.438,0.7,10,6-2,,7.7,,
,,4.0,,,1.3,22,,,9.3,,
6.6,.308,2.0,2.8,.603,1.7,24,6-5,1.9,5.8,,4.4
0.5,.333,0.2,0.2,.000,0.0,13,6-5,0.5,0.3,-6.28,0.7
7.5,.360,2.7,1.7,.602,1.0,79,6-6,,7.7,4.39,3.4
