fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
5.1,.416,2.1,1.3,.703,0.9,108,6-4,1.0,6.1,-1.97,2.0
6.1,.490,3.0,3.3,.737,2.4,66,6-8,3.2,8.4,-3.17,6.1
2.3,.506,1.2,1.5,.460,0.7,33,6-8,1.7,3.2,-5.41,2.4
0.0,,0.0,2.0,.750,1.5,2,6-10,0.0,1.5,7.91,1.0
1.4,.360,0.5,0.2,.667,0.1,18,6-3,0.6,1.1,4.96,1.1
10.6,.395,4.2,1.8,.740,1.3,59,6-3,2.6,11.3,2.32,3.2
1.1,.357,0.4,0.3,.818,0.2,38,6-3,0.7,1.1,-6.77,0.3
5.3,.333,1.8,2.5,.800,2.0,4,6-3,2.0,5.8,-9.78,3.0
1.1,.311,0.3,0.4,.565,0.2,58,6-6,0.8,0.9,-3.19,1.0
1.3,.625,0.8,1.2,.714,0.8,6,6-0,1.7,2.5,-11.12,0.5
1.5,.500,0.7,0.5,.833,0.5,11,,0.4,1.9,-3.88,0.1
4.6,.414,1.9,1.2,.594,0.7,58,6-3,1.5,4.7,1.01,2.8
0.0,,0.0,1.0,1.000,1.0,2,6-3,0.0,1.0,1.20,0.0
0.3,.000,0.0,0.5,.500,0.3,4,6-5,0.8,0.3,-5.84,1.0
1.0,.492,0.5,0.7,.494,0.4,125,6-3,1.0,1.3,-4.89,1.1
3.6,.431,1.6,0.9,.578,0.5,96,6-8,0.7,3.6,-5.80,3.0
0.1,.000,0.0,0.2,.000,0.0,10,5-9,0.5,0.0,-1.65,0.5
1.2,.491,0.6,0.6,.533,0.3,48,6-11,1.2,1.5,-3.16,1.1
11.3,.427,4.8,2.4,.751,1.8,122,6-4,2.4,13.2,9.40,2.5
0.0,,0.0,0.0,,0.0,3,6-2,0.0,0.0,1.30,0.0
0.3,.000,0.0,0.0,,0.0,4,6-2,0.3,0.0,1.93,0.3
9.0,.507,4.6,3.4,.747,2.5,113,6-5,,12.6,4.60,5.6
0.0,,0.0,0.3,.750,0.3,12,6-0,0.2,0.3,-7.93,0.2
5.0,.430,2.2,0.7,.673,0.4,84,,0.3,4.8,-1.13,1.4
2.2,.523,1.2,1.4,.691,1.0,40,6-5,0.4,3.3,-1.70,3.2
7.8,.511,4.0,3.8,.754,2.9,91,6-9,2.5,10.9,5.26,6.1
3.5,.391,1.4,0.5,.321,0.2,56,6-7,0.9,3.2,4.68,2.2
1.3,.200,0.3,0.5,.167,0.1,12,6-2,0.3,0.6,-0.21,0.2
2.1,.412,0.9,0.6,.400,0.3,8,6-2,1.3,2.5,-0.62,0.9
,,,,.500,,,,,,,
1.8,.342,0.6,0.6,.472,0.3,65,6-5,0.7,1.5,3.21,1.4
1.0,.154,0.2,1.7,.455,0.8,13,6-5,1.2,1.1,-0.71,1.3
3.7,.444,1.7,2.1,.790,1.7,29,6-3,1.1,5.5,-6.59,1.4
4.8,.359,1.7,1.2,.705,0.8,131,6-1,1.1,5.1,9.76,2.1
7.6,.506,3.8,4.2,.626,2.7,102,6-2,2.3,10.3,-4.13,2.6
1.9,.452,0.9,1.7,.704,1.2,16,5-10,0.9,2.9,2.83,0.7
