fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
3.5,.371,1.3,1.1,.652,0.7,128,6-7,2.0,3.8,-2.52,2.6
1.0,.444,0.4,0.3,.400,0.1,18,,0.3,1.0,-7.46,0.2
0.6,.333,0.2,0.0,,0.0,5,6-0,,0.4,-6.55,0.0
,,0.7,,,0.5,6,,,1.8,-3.25,
4.5,.390,1.8,0.9,.621,0.5,34,6-2,1.2,4.1,-4.12,1.4
3.6,.373,1.3,0.5,.756,0.3,90,6-3,,3.7,4.90,0.7
0.6,.345,0.2,0.1,.750,0.1,51,6-4,0.4,0.6,8.06,0.3
5.5,.509,2.8,3.0,.652,1.9,60,6-7,2.8,7.5,-3.74,4.3
3.4,.335,1.1,1.0,.631,0.7,62,6-2,1.9,3.0,-2.98,0.8
2.9,.250,0.7,0.6,.750,0.4,7,,1.4,1.9,4.01,1.4
1.2,.400,0.5,0.3,.250,0.1,13,6-1,0.2,1.0,4.47,0.5
2.3,.333,0.8,0.5,.500,0.3,4,,0.3,1.8,2.54,
11.3,.294,3.3,3.5,.667,2.3,6,6-2,3.8,9.0,5.69,2.0
1.1,.532,0.6,0.6,.565,0.3,41,6-8,0.6,1.6,-4.70,1.0
4.1,.316,1.3,1.3,.639,0.8,57,6-1,1.6,3.8,-4.28,1.6
8.1,.390,3.1,1.3,.740,0.9,83,6-4,1.5,9.4,-4.70,1.8
0.7,.300,0.2,0.3,.750,0.2,15,6-2,1.0,0.7,1.35,0.2
2.0,.350,0.7,0.3,.571,0.2,92,6-9,1.5,1.8,-6.07,1.4
10.8,.490,5.3,4.3,.735,3.2,58,6-2,2.1,13.8,6.13,3.5
,,0.0,,,0.0,1,,,0.0,-2.91,2.0
1.0,.500,0.5,1.0,.500,0.5,2,6-8,,1.5,-1.84,0.5
1.6,.333,0.5,1.1,.643,0.7,13,5-10,0.5,2.0,-6.71,0.2
0.1,.000,0.0,0.0,,0.0,9,5-9,0.1,0.0,-2.95,0.0
18.0,.473,8.5,1.4,.675,0.9,59,6-6,2.5,18.0,2.99,8.0
0.8,.000,0.0,0.8,.500,0.4,5,6-1,0.2,0.4,-12.38,
0.5,.500,0.2,0.3,.571,0.2,26,6-1,0.2,0.7,9.21,0.3
3.8,.429,1.6,1.3,.471,0.6,13,,1.2,3.8,,3.7
4.3,.406,1.7,1.5,.605,0.9,103,6-5,2.1,4.6,4.24,3.7
1.0,.415,0.4,0.4,.529,0.2,40,6-7,1.0,1.4,7.07,1.1
12.5,.507,6.3,3.4,.752,2.5,74,6-0,2.2,15.2,-8.59,3.7
10.2,.391,4.0,1.8,.696,1.3,31,6-3,1.5,11.8,-1.34,2.3
5.0,.429,2.2,2.2,.833,1.8,99,6-2,0.9,6.9,0.67,1.6
0.4,.000,0.0,0.8,.500,0.4,5,6-1,0.0,0.4,-1.58,0.6
6.8,.520,3.5,3.7,.573,2.1,56,6-7,2.6,9.1,-1.98,6.7
0.5,.333,0.2,0.4,.875,0.4,19,,,0.8,1.52,0.4
3.3,.466,1.5,0.8,.563,0.5,40,6-10,1.6,3.5,-6.00,2.6
3.3,.383,1.3,0.7,1.000,0.7,32,6-0,0.8,3.3,2.06,
6.0,.167,1.0,1.3,.250,0.3,3,,1.0,2.3,3.61,
2.8,.428,1.2,1.2,.683,0.8,51,6-7,1.3,3.3,-0.40,2.7
1.3,.250,0.3,0.3,.000,0.0,6,,0.2,0.7,-1.00,0.7
13.2,.442,5.8,7.0,.793,5.6,72,6-5,3.2,17.2,6.79,10.0
15.2,.448,6.8,5.8,.651,3.8,72,6-5,3.8,17.4,6.79,10.0
2.6,.495,1.3,1.5,.661,1.0,75,6-6,2.0,3.6,-5.02,3.3
0.0,,0.0,2.0,.000,0.0,1,,,0.0,-6.81,0.0
0.7,.714,0.5,0.0,,0.0,10,6-6,0.1,1.0,5.08,0.6
2.1,.554,1.2,0.9,.424,0.4,71,6-7,0.9,2.7,4.77,3.0
10.4,.434,4.5,3.3,.639,2.1,66,,2.2,11.1,-6.09,6.4
6.7,.483,3.2,1.4,.731,1.0,75,6-3,2.2,7.4,-3.58,2.0
7.8,.419,3.3,3.5,.791,2.8,80,6-7,2.3,9.3,2.26,7.0
5.7,.406,2.3,1.0,.678,0.6,121,6-9,2.5,6.4,1.53,3.6
3.3,.398,1.3,1.0,.750,0.7,62,6-2,1.8,4.3,-3.41,2.0
0.7,.600,0.4,0.3,1.000,0.3,7,6-5,0.6,1.6,6.21,0.1
0.6,.000,0.0,0.3,.750,0.2,15,6-11,0.6,0.2,1.66,0.7
0.3,.500,0.1,0.7,.300,0.2,14,6-8,1.4,0.5,1.60,0.6
0.0,,0.0,0.0,,0.0,6,6-1,0.2,0.0,1.53,0.3
5.1,.296,1.5,1.3,.486,0.6,56,5-6,1.5,3.6,-1.70,2.6
0.7,.438,0.3,0.6,.615,0.3,23,,0.9,1.0,4.46,1.4
1.2,.143,0.2,0.7,.750,0.5,17,6-7,,1.0,-7.33,0.6
7.7,.399,3.1,1.7,.781,1.4,55,6-8,0.5,9.3,-7.33,3.3
1.2,.545,0.7,0.6,.688,0.4,27,6-7,1.4,1.7,-6.10,1.4
0.7,.286,0.2,0.0,,0.0,10,6-4,0.2,0.5,8.26,0.2
1.7,.273,0.5,0.7,.778,0.5,13,6-3,0.2,1.5,-0.62,
1.0,.667,0.7,0.7,.500,0.3,3,6-10,0.7,1.7,-8.85,1.0
1.0,.167,0.2,0.3,.500,0.2,6,6-8,1.0,0.5,-2.66,0.3
2.8,.393,1.1,0.4,.737,0.3,43,6-9,1.2,3.3,-4.71,1.4
5.1,.358,1.8,0.7,.516,0.4,84,6-7,1.6,5.0,-4.96,4.1
7.0,.557,3.9,3.1,.658,2.0,127,6-11,2.6,9.9,2.88,6.5
11.7,.322,3.8,2.8,.607,1.7,76,6-2,2.3,9.2,2.00,5.1
4.2,.497,2.1,1.8,.640,1.2,107,7-0,,5.4,0.58,4.0
1.3,.372,0.5,0.5,.588,0.3,33,6-9,0.6,1.3,10.53,1.0
3.7,.350,1.3,1.4,.649,0.9,27,7-0,2.6,3.5,-3.06,2.9
7.7,.526,4.0,3.3,.789,2.6,68,6-8,2.5,10.7,-5.57,5.3
4.0,.349,1.4,2.6,.652,1.7,27,5-10,1.6,4.5,5.00,2.7
,,2.2,4.5,.596,2.7,22,,2.7,7.1,,
1.5,.000,0.0,0.5,1.000,0.5,4,5-8,0.3,0.5,-3.02,0.0
8.7,.432,3.8,2.2,.682,1.5,104,6-11,,9.6,-5.98,4.9
5.8,.450,2.6,2.3,.689,1.6,91,6-2,0.8,6.8,-8.29,2.2
1.2,.429,0.5,0.5,.333,0.2,6,6-4,0.2,1.2,-1.58,1.7
2.5,.397,1.0,0.6,.571,0.3,23,6-6,0.7,3.0,-1.22,1.1
0.8,.525,0.4,0.7,.556,0.4,51,6-5,0.8,1.2,8.72,1.3
6.4,.476,3.0,3.4,.710,2.4,127,6-9,3.3,8.5,4.32,4.7
1.2,.238,0.3,0.0,,0.0,18,6-2,1.1,0.8,2.60,0.4
1.0,.448,0.5,0.4,.565,0.2,56,6-7,,1.2,0.00,1.2
4.3,.407,1.8,0.5,.690,0.3,120,6-3,1.1,5.1,5.51,1.3
4.9,.466,2.3,1.4,.708,1.0,48,6-5,2.5,5.5,-5.14,2.6
3.0,.491,1.5,1.8,.569,1.1,113,6-9,2.3,4.2,8.52,3.6
12.0,.447,5.4,4.0,.826,3.3,80,5-11,2.5,14.0,4.07,3.1
0.5,.000,0.0,0.9,.429,0.4,8,,0.5,0.4,-2.65,0.5
1.0,.000,0.0,0.0,,0.0,2,,0.0,0.0,-6.62,0.5
12.9,.409,5.3,3.4,.701,2.4,65,6-1,1.6,15.2,6.28,2.5
4.1,.506,2.1,1.9,.676,1.3,57,6-9,2.8,6.0,-3.02,4.9
0.9,1.421,1.2,0.5,1.750,1.0,44,6-1,0.4,3.4,0.84,1.3
1.4,.368,0.5,0.9,.308,0.3,14,6-9,1.6,1.3,-1.33,1.4
4.1,.282,1.2,2.3,.512,1.2,19,6-9,1.8,3.5,-2.75,3.2
2.5,.250,0.6,1.3,.353,0.5,13,,0.8,1.7,-4.95,2.2
1.5,.240,0.4,0.4,.167,0.1,17,,0.6,0.8,-7.46,1.5
2.8,.400,1.1,1.0,.667,0.7,23,,1.3,3.0,5.00,2.4
6.2,.394,2.4,2.0,.693,1.4,77,6-2,0.3,6.9,-9.17,1.6
2.5,.405,1.0,1.2,.722,0.9,15,6-5,0.9,2.9,0.27,3.1
0.7,.000,0.0,0.0,,0.0,3,6-4,0.3,0.0,2.07,0.3
6.6,.364,2.4,2.7,.689,1.9,61,,2.0,6.7,-3.39,3.3
0.7,.278,0.2,0.4,.300,0.1,25,,0.8,0.5,-0.14,0.7
5.3,.526,2.8,2.9,.660,1.9,18,6-3,2.4,7.5,,4.7
14.0,.522,7.3,5.3,.851,4.5,122,6-10,2.1,20.8,4.82,8.8
2.9,.494,1.4,0.8,.426,0.3,58,7-0,,3.2,-2.18,2.4
3.9,.430,1.7,0.8,.636,0.5,134,6-10,2.7,3.9,0.02,3.6
0.0,,0.0,0.0,,0.0,1,,0.0,0.0,-8.27,0.0
2.7,.447,1.2,1.6,.748,1.2,83,6-11,2.4,3.7,-1.17,2.2
0.7,.625,0.5,0.3,.833,0.2,22,7-4,0.5,1.1,7.14,1.1
7.1,.460,3.3,0.9,.944,0.8,21,6-3,0.7,7.4,-2.85,3.0
1.1,.500,0.6,0.1,.000,0.0,7,6-3,0.1,1.1,2.11,0.7
4.2,.391,1.7,0.8,.659,0.5,53,6-2,1.2,3.8,,1.7
7.2,.384,2.8,2.6,.797,2.1,69,6-5,1.7,7.6,-7.48,6.7
11.6,.408,4.7,2.7,.561,1.5,15,6-0,2.8,11.0,-2.99,1.8
2.2,.453,1.0,1.2,.676,0.8,29,6-11,1.8,2.8,2.68,2.8
3.0,.481,1.4,1.2,.353,0.4,71,6-10,1.5,3.3,-0.79,3.8
1.7,.448,0.8,0.7,.583,0.4,17,6-8,0.7,1.9,2.50,1.3
2.5,.381,1.0,0.5,.800,0.4,64,6-10,1.5,2.7,0.09,1.5
0.3,.000,0.0,0.0,,0.0,3,,0.0,0.0,-0.24,0.0
5.8,.503,2.9,2.6,.647,1.7,98,6-9,1.9,7.5,-0.21,4.1
7.1,.477,3.4,1.6,.655,1.1,52,6-9,2.5,7.9,5.62,4.0
,,0.9,,,1.1,11,,,2.9,,
4.5,.318,1.4,0.3,.833,0.3,19,6-6,1.0,4.2,4.24,1.7
0.0,,0.0,0.0,,0.0,2,5-11,0.0,0.0,3.18,0.0
0.6,.400,0.3,0.9,.704,0.6,31,6-0,0.5,1.1,-2.72,0.3
3.8,.438,1.6,0.7,.500,0.4,17,6-2,1.4,3.6,-11.07,2.9
6.2,.505,3.1,3.8,.676,2.6,111,6-11,2.3,8.8,3.82,5.5
0.8,.403,0.3,0.4,.700,0.3,79,6-2,1.2,1.1,-3.33,0.7
5.8,.388,2.2,1.6,.568,0.9,58,6-8,1.9,5.4,-0.20,9.0
0.4,1.000,0.4,0.0,,0.0,5,6-11,0.8,0.8,-4.80,1.2
0.0,,0.0,0.0,,0.0,2,6-10,1.0,0.0,-3.50,0.0
4.4,.530,2.3,2.1,.548,1.2,108,6-9,2.8,5.8,6.77,3.7
5.6,.418,2.3,1.2,.609,0.7,59,,2.4,5.4,0.98,4.3
1.6,.460,0.7,1.2,.702,0.8,40,6-6,0.9,2.3,2.68,2.0
4.0,.528,2.1,2.2,.571,1.3,96,6-9,0.4,5.4,-5.05,3.0
4.9,.589,2.9,4.0,.566,2.2,120,7-2,2.6,8.0,-0.59,4.6
2.0,.278,0.6,0.4,.875,0.4,18,,1.7,1.5,-2.77,1.9
1.2,.385,0.5,0.4,.588,0.2,44,6-10,1.0,1.2,0.22,1.5
1.0,.000,0.0,2.0,.500,1.0,1,6-3,0.0,1.0,,2.0
2.5,.382,1.0,1.2,.740,0.9,104,6-8,2.4,3.2,-9.20,3.1
4.7,.458,2.2,2.9,.548,1.6,94,6-9,2.7,5.9,-2.56,3.8
5.9,.436,2.6,1.8,.835,1.5,115,6-2,1.3,8.1,-1.92,2.5
5.1,.333,1.7,2.1,.730,1.5,61,5-10,1.4,4.9,-3.81,2.5
1.2,.261,0.3,0.8,.750,0.6,19,6-2,0.8,1.4,-3.80,0.8
8.1,.415,3.4,2.6,.739,1.9,126,6-6,2.8,10.6,-1.70,3.6
0.5,.267,0.1,0.4,.483,0.2,82,7-0,0.9,0.5,-3.33,1.0
3.9,.468,1.8,0.9,.762,0.7,24,6-1,1.3,5.4,-7.68,0.8
6.1,.459,2.8,1.9,.811,1.5,117,6-10,2.2,7.9,0.26,3.2
3.3,.443,1.5,1.4,.691,1.0,115,6-7,1.6,4.2,1.30,3.0
2.4,.413,1.0,1.2,.670,0.8,78,6-6,0.9,2.8,-10.04,2.6
0.6,.500,0.3,0.0,,0.0,7,,0.0,0.6,2.80,0.3
3.3,.516,1.7,1.0,.505,0.5,103,6-11,2.4,3.9,3.32,3.1
2.8,.486,1.4,1.9,.540,1.0,111,6-7,2.4,3.8,2.03,4.9
3.7,.552,2.0,1.5,.565,0.8,122,6-10,2.7,4.9,1.99,2.9
1.4,.657,0.9,0.6,.500,0.3,126,6-9,1.5,2.2,7.83,3.7
1.4,.650,0.9,0.8,.455,0.4,14,6-7,1.1,2.2,-2.33,1.6
5.1,.356,1.8,1.0,.562,0.6,70,6-4,0.4,5.0,-7.25,2.2
0.5,.158,0.1,0.1,.667,0.1,36,6-10,0.1,0.2,9.26,0.3
1.2,.286,0.3,0.6,.429,0.3,12,6-4,0.5,0.9,,1.0
1.4,.382,0.5,0.4,.438,0.2,39,6-10,0.6,1.3,2.84,1.4
4.3,.891,3.9,0.9,1.898,1.8,53,6-1,0.7,9.7,-5.24,
2.1,.279,0.6,0.3,.700,0.2,32,6-6,0.8,1.5,-7.59,2.1
6.7,.457,3.1,1.1,.686,0.8,62,7-0,1.4,8.0,5.27,5.2
1.2,.833,1.0,0.8,.750,0.6,5,6-11,1.2,2.6,-0.96,1.6
2.0,.250,0.5,0.0,,0.0,2,6-2,1.0,1.0,2.04,1.0
6.4,.463,3.0,2.4,.500,1.2,25,6-7,2.4,7.1,2.10,6.4
8.3,.400,3.3,2.2,.776,1.7,74,6-0,2.2,8.3,2.77,3.2
2.8,.200,0.6,1.8,.771,1.4,20,6-5,1.3,2.5,-2.06,2.1
1.2,.290,0.3,0.6,.484,0.3,53,6-0,0.8,1.2,-4.04,1.0
2.0,.389,0.8,0.7,.639,0.4,87,6-3,1.5,2.3,0.30,1.9
1.1,.444,0.5,0.1,1.000,0.1,8,6-2,0.3,1.1,0.77,0.4
8.8,.376,3.3,2.1,.570,1.2,52,6-4,1.0,8.9,-7.03,4.6
10.3,.391,4.0,2.4,.767,1.8,105,6-6,2.1,11.4,-6.65,4.7
5.9,.608,3.6,4.6,.687,3.2,99,6-8,2.7,10.4,0.19,4.3
,.333,,,.143,,,,,,6.96,
0.5,.387,0.2,0.3,.400,0.1,60,6-6,0.4,0.6,-3.83,0.4
7.2,.396,2.8,2.4,.671,1.6,87,6-4,2.2,7.3,1.52,5.3
3.8,.545,2.1,2.2,.395,0.9,104,6-10,2.6,5.0,5.58,3.8
0.7,.600,0.4,0.6,.750,0.4,7,6-0,0.3,1.3,8.01,0.4
5.4,.482,2.6,2.6,.647,1.7,103,7-1,2.6,6.9,-0.25,4.8
0.0,,0.0,0.0,,0.0,3,6-9,0.3,0.0,-2.41,0.7
8.4,.264,2.2,0.6,.677,0.4,52,6-3,1.2,4.9,3.59,1.5
3.7,.436,1.6,1.4,.816,1.2,98,6-2,1.8,5.5,2.21,2.2
,,0.5,0.0,,0.0,2,,1.5,1.0,-14.93,
3.8,1.341,5.0,7.2,.602,4.3,57,6-0,2.4,14.4,-1.34,
2.4,.377,0.9,1.1,.528,0.6,47,6-10,1.9,2.4,4.89,2.0
4.1,.449,1.8,1.7,.745,1.3,112,6-6,1.8,5.1,-1.07,3.1
2.3,.429,1.0,1.2,.429,0.5,6,6-7,0.7,2.5,8.92,1.0
3.9,.539,2.1,3.2,.500,1.6,116,6-8,2.3,5.8,-0.64,4.4
9.2,.378,3.5,4.4,.608,2.7,124,6-7,2.0,10.5,-10.03,6.5
0.7,.417,0.3,0.1,.000,0.0,17,5-10,0.9,0.6,-0.50,0.3
5.7,.569,3.3,2.4,.636,1.5,115,6-7,,8.1,-3.97,5.8
2.2,.411,0.9,1.6,.469,0.7,41,6-6,1.2,2.5,5.52,2.4
18.2,.448,8.1,5.0,.751,3.8,48,6-2,3.1,20.1,1.47,4.5
1.7,.462,0.8,1.1,.394,0.4,30,6-8,1.1,2.0,2.44,1.4
0.8,.778,0.6,0.3,.667,0.2,12,6-2,0.3,1.4,-8.26,0.3
2.0,.406,0.8,0.5,.688,0.3,32,6-0,0.6,2.0,-2.08,0.9
0.7,.286,0.2,0.7,.571,0.4,10,6-9,1.0,0.8,0.59,0.5
1.0,.000,0.0,0.3,.000,0.0,3,6-5,0.3,0.0,-11.33,0.7
9.5,.338,3.2,4.5,.549,2.5,59,6-3,2.4,8.9,4.08,5.3
0.0,,0.0,0.0,,0.0,2,5-11,0.5,0.0,-4.97,0.0
0.0,,0.0,0.0,,0.0,2,6-2,0.0,0.0,7.42,0.0
1.3,.229,0.3,0.6,.500,0.3,27,6-7,0.6,0.9,0.45,1.5
0.1,.000,0.0,0.3,1.000,0.3,8,6-5,0.1,0.3,2.51,0.3
2.3,.335,0.8,0.9,.803,0.7,82,6-2,0.4,2.6,-1.61,0.8
5.2,.531,2.8,3.3,.696,2.3,125,6-11,2.7,7.9,2.57,4.6
8.1,.493,4.0,4.0,.664,2.6,112,6-8,2.5,10.9,0.71,4.7
2.7,.367,1.0,1.1,.708,0.8,67,6-7,1.7,3.0,3.92,2.2
3.1,.449,1.4,1.4,.636,0.9,75,6-8,2.0,3.7,-4.43,2.4
8.4,.468,3.9,4.1,.770,3.1,65,6-7,2.0,11.0,-8.06,4.8
5.4,.510,2.8,1.8,.626,1.1,56,6-5,1.4,6.6,,4.5
2.1,.387,0.8,0.9,.615,0.5,15,6-10,1.2,2.2,-3.43,2.3
1.6,.611,1.0,0.4,.500,0.2,108,7-1,1.9,2.2,7.10,2.5
5.8,.540,3.1,2.8,.748,2.1,76,6-7,1.3,8.4,4.02,6.1
1.6,.400,0.6,0.3,.375,0.1,32,6-5,1.1,1.8,-4.01,1.5
2.9,.474,1.4,1.5,.564,0.9,107,6-9,1.8,3.6,-0.61,3.3
11.7,.661,7.7,4.7,1.080,5.1,24,6-4,7.7,20.5,,
0.3,.200,0.1,0.3,.700,0.2,32,6-4,0.5,0.3,6.57,0.6
0.8,.517,0.4,0.4,.375,0.2,36,7-0,0.4,1.0,8.82,0.6
12.3,.451,5.5,5.3,.750,4.0,57,,1.3,15.4,-5.05,2.9
5.2,.410,2.1,2.4,.691,1.6,111,6-9,2.9,6.4,-4.07,4.8
0.5,.333,0.2,0.5,.833,0.4,12,7-0,0.4,0.8,3.54,0.8
5.3,.471,2.5,3.0,.587,1.7,93,6-10,2.3,6.7,8.78,5.5
4.7,.395,1.8,2.6,.574,1.5,44,,1.5,5.2,6.60,3.6
10.0,.451,4.5,2.6,.659,1.7,98,6-8,2.3,12.4,0.66,6.1
6.3,.536,3.4,2.8,.798,2.2,115,6-5,2.0,9.1,-1.27,2.9
2.6,.531,1.4,1.9,.620,1.2,118,6-10,2.1,4.0,-5.73,3.5
5.6,.502,2.8,1.5,.789,1.2,112,6-8,1.3,7.3,-2.92,3.3
1.4,.440,0.6,0.5,.538,0.3,55,6-9,0.9,1.5,-0.90,1.3
3.4,.402,1.4,1.9,.619,1.1,61,6-4,1.5,3.9,2.31,2.9
2.5,.459,1.1,0.4,.500,0.2,30,6-4,1.0,2.9,-1.40,1.4
5.8,.464,2.7,1.1,.671,0.7,70,6-11,2.2,7.6,6.20,4.0
4.9,.426,2.1,2.7,.632,1.7,14,6-9,2.6,5.9,10.73,7.9
3.0,.329,1.0,1.1,.517,0.6,27,6-2,,2.6,-5.26,0.7
2.1,.368,0.8,1.1,.600,0.7,9,6-8,1.2,2.2,-0.26,2.4
2.1,.426,0.9,0.8,.500,0.4,29,6-6,1.1,2.2,-4.52,1.8
6.5,.464,3.0,3.1,.721,2.2,89,6-10,3.1,8.3,1.52,4.2
2.9,.322,0.9,0.9,.679,0.6,62,,1.1,2.4,-1.65,1.2
9.6,.485,4.7,2.5,.711,1.8,108,6-1,2.0,11.1,-1.18,3.7
7.3,.368,2.7,2.6,.608,1.6,37,6-1,0.2,7.4,-5.49,3.4
6.0,.250,1.5,1.0,1.000,1.0,2,,,4.0,-6.39,1.0
1.0,.500,0.5,0.6,.583,0.4,20,6-0,0.4,1.4,6.06,0.6
2.8,.377,1.0,0.8,.750,0.6,25,6-6,1.1,2.7,6.90,2.4
,,4.0,6.1,.581,3.5,65,6-5,3.1,11.4,3.42,
3.1,.360,1.1,1.4,.682,0.9,16,6-7,1.7,3.2,5.76,2.9
11.8,.477,5.7,4.8,.766,3.7,26,6-6,3.8,15.0,-6.76,7.1
6.5,.423,2.8,2.0,.645,1.3,125,7-0,2.4,6.8,0.87,6.0
0.0,,0.0,0.0,,0.0,4,6-1,0.0,0.0,9.45,0.0
2.5,.240,0.6,1.6,.438,0.7,10,6-8,2.1,1.9,8.37,
1.8,.535,1.0,0.6,.709,0.4,87,6-11,1.5,2.5,2.31,2.2
8.9,.350,3.1,2.5,.653,1.6,20,6-4,2.5,7.8,-5.32,7.9
3.0,.519,1.5,1.3,.630,0.8,35,6-10,1.9,3.9,6.39,2.6
2.9,.274,0.8,1.9,.521,1.0,25,6-8,1.6,2.6,-3.23,2.0
1.0,.000,0.0,0.0,,0.0,1,,0.0,0.0,7.91,0.0
6.0,.405,2.4,1.3,.693,0.9,57,6-1,1.6,5.8,5.48,2.0
8.6,.416,3.6,2.4,.659,1.6,58,6-5,1.9,8.7,1.69,4.7
5.4,.487,2.6,4.0,.564,2.3,29,,1.0,7.5,-8.72,3.8
1.9,.309,0.6,0.6,.607,0.3,50,6-11,1.1,1.5,-3.18,1.5
1.5,.368,0.6,1.1,.540,0.6,76,6-7,,1.8,2.36,2.4
2.4,.441,1.1,1.4,.705,1.0,81,6-7,0.7,3.2,-10.79,1.2
5.8,.363,2.1,1.5,.625,0.9,27,6-5,,5.1,-4.42,4.1
,,7.5,7.8,.705,5.5,38,,3.5,20.6,,
10.3,.421,4.3,2.9,.671,1.9,76,6-4,2.8,10.6,-5.02,6.4
8.3,.570,4.7,3.5,.776,2.7,113,6-8,1.3,12.2,5.29,5.0
3.3,.494,1.6,1.3,.681,0.9,52,6-8,1.0,4.3,-7.62,3.0
4.1,.391,1.6,2.2,.567,1.2,100,6-3,,4.5,-6.07,2.3
14.4,.574,8.2,5.5,.733,4.0,91,6-10,3.4,20.6,10.00,10.6
5.3,.448,2.4,1.6,.790,1.3,38,,,6.1,-10.07,3.4
0.0,,0.0,0.0,,0.0,3,6-1,0.0,0.0,0.05,0.0
0.6,.222,0.1,0.4,.500,0.2,30,6-2,0.3,0.5,2.65,0.3
5.7,.418,2.4,1.4,.767,1.1,113,6-1,2.1,6.5,-1.75,2.3
4.2,.405,1.7,1.2,.759,0.9,69,6-7,,4.3,-7.01,2.0
0.1,1.000,0.1,0.1,1.000,0.1,10,6-6,0.0,0.3,7.70,0.2
